    "Tabla","Codigo","Nombre","Descripcion","Habilitado","Aplicacion","IsStandardGEL","IsStandardMSPS","Extra_I:Cobertura","Extra_II","Extra_III","Extra_IV","Extra_V","Extra_VI","Extra_VII","Extra_VIII","Extra_IX","Extra_X","ValorRegistro","UsuarioResponsable","Fecha_Actualizacion","IsPublicPrivate"
"CUPS","A40003","RECOLECCIÓN- ANÁLISIS Y NOTIFICACIÓN DE EVENTOS EN SALUD ASOCIADOS A LA CALIDAD DEL AGUA PARA CONSUMO HUMANO","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.0.03","A40003","VIGILANCIA DE LA CALIDAD DEL AGUA PARA CONSUMO HUMANO","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40004","ELABORACIÓN DE MAPAS DE RIESGO CON INDICADORES DE CALIDAD DEL AGUA PARA CONSUMO HUMANO Y EVENTOS DE SALUD ASOCIADOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.0.04","A40004","VIGILANCIA DE LA CALIDAD DEL AGUA PARA CONSUMO HUMANO","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40101","CENSO ACTUALIZADO DE ESTABLECIMIENTOS PRODUCTORES DE RESIDUOS PELIGROSOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.1.01","A40101","VIGILANCIA SANITARIA DEL MANEJO DE RESIDUOS SÓLIDOS Y LÍQUIDOS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40102","INSPECCIÓN A LOS SISTEMAS MUNICIPALES DE RECOLECCIÓN- TRANSPORTE Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS Y LÍQUIDOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.1.02","A40102","VIGILANCIA SANITARIA DEL MANEJO DE RESIDUOS SÓLIDOS Y LÍQUIDOS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40103","RECOLECCIÓN- ANÁLISIS Y NOTIFICACIÓN DE EVENTOS DE SALUD ASOCIADOS CON EL MANEJO DE RESIDUOS SÓLIDOS Y LÍQUIDOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.1.03","A40103","VIGILANCIA SANITARIA DEL MANEJO DE RESIDUOS SÓLIDOS Y LÍQUIDOS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40104","ELABORACIÓN DE MAPAS DE RIESGO CON MONITOREO CONTINUO DEL MANEJO SANITARIO DE RESIDUOS SÓLIDOS Y LÍQUIDOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.1.04","A40104","VIGILANCIA SANITARIA DEL MANEJO DE RESIDUOS SÓLIDOS Y LÍQUIDOS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40201","CENSO ACTUALIZADO DE ESTABLECIMIENTOS QUE FABRICAN- PROCESAN- COMERCIALIZAN- ALMACENAN- EXPENDEN O CONSUMEN ALIMENTOS Y BEBIDAS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.2.01","A40201","VIGILANCIA DE LA CALIDAD DE LOS ALIMENTOS Y BEBIDAS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40202","REGISTRO DE CONTROL DE CONDICIONES SANITARIAS DE LOS ESTABLECIMIENTOS DE ALIMENTOS Y BEBIDAS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.2.02","A40202","VIGILANCIA DE LA CALIDAD DE LOS ALIMENTOS Y BEBIDAS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40203","RECOLECCIÓN- ANÁLISIS Y NOTIFICACIÓN DE EVENTOS DE SALUD ASOCIADOS CON CALIDAD SANITARIA DE ALIMENTOS Y BEBIDAS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.2.03","A40203","VIGILANCIA DE LA CALIDAD DE LOS ALIMENTOS Y BEBIDAS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40204","ELABORACIÓN DE MAPAS DE RIESGO CON MONITOREO DEL CONTROL DE CALIDAD DE ALIMENTOS Y BEBIDAS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.2.04","A40204","VIGILANCIA DE LA CALIDAD DE LOS ALIMENTOS Y BEBIDAS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40301","REGISTRO DE VERIFICACIÓN DE CONDICIONES SANITARIAS E INFRAESTRUCTURA FÍSICA (SERVICIOS DE AGUA POTABLE- ASEO- ALCANTARILLADO) EN TERMINALES- PUERTOS Y AEROPUERTOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.3.01","A40301","SANIDAD PORTUARIA","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40302","CONTROL SANITARIO A LA MOVILIZACIÓN DE PERSONAS- ANIMALES Y PRODUCTOS DE ORIGEN ANIMAL EN TERMINALES- PUERTOS Y AEROPUERTOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.3.02","A40302","SANIDAD PORTUARIA","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40303","RECOLECCIÓN- ANÁLISIS Y NOTIFICACIÓN DE FACTORES DE RIESGO DEL AMBIENTE: FÍSICOS- QUÍMICOS- BIOLÓGICOS Y DEL CONSUMO (ALIMENTOS Y BEBIDAS) EN TERMINALES- PUERTOS Y AEROPUERTOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.3.03","A40303","SANIDAD PORTUARIA","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40304","ELABORACIÓN DE MAPAS DE RIESGO DEL AMBIENTE: FÍSICOS- QUÍMICOS- BIOLÓGICOS Y DEL CONSUMO (ALIMENTOS Y BEBIDAS) EN TERMINALES- PUERTOS Y AEROPUERTOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.3.04","A40304","SANIDAD PORTUARIA","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40401","REGISTRO DE MONITOREO DE CALIDAD DEL AIRE- NIVELES AMBIENTALES DE RUIDO Y RADIACIONES IONIZANTES","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.4.01","A40401","VIGILANCIA DE LA CALIDAD DEL AIRE Y NIVELES DE RUIDO","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40402","VERIFICACIÓN DE LA APLICACIÓN DE CORRECTIVOS EN CONTROL DE CALIDAD DEL AIRE NIVELES AMBIENTALES DE RUIDO Y RADIACIONES IONIZANTES EN ÁREAS PRIORIZADAS Y FOCALIZADAS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.4.02","A40402","VIGILANCIA DE LA CALIDAD DEL AIRE Y NIVELES DE RUIDO","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40403","RECOLECCIÓN- ANÁLISIS Y NOTIFICACIÓN DE EVENTOS BAJO VIGILANCIA INTENSIFICADA ASOCIADOS CON LA CALIDAD DEL AIRE- NIVELES DE RUIDO Y RADIACIONES IONIZANTES","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.4.03","A40403","VIGILANCIA DE LA CALIDAD DEL AIRE Y NIVELES DE RUIDO","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40404","ELABORACIÓN DE MAPAS DE RIESGO CON IDENTIFICACIÓN DE ÁREAS DE ALTO RIESGO PARA LA OCURRENCIA DE EVENTOS DE SALUD ASOCIADOS CON LA CALIDAD DEL AIRE- NIVELES DE RUIDO Y RADIACIONES IONIZANTES","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.4.04","A40404","VIGILANCIA DE LA CALIDAD DEL AIRE Y NIVELES DE RUIDO","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40501","CENSO ACTUALIZADO DE CANINOS- FELINOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.5.01","A40501","VIGILANCIA Y CONTROL DE ZOONOSIS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40502","DESARROLLO DEL PROGRAMA REGULAR DE VACUNACIÓN EN ANIMALES","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.5.02","A40502","VIGILANCIA Y CONTROL DE ZOONOSIS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40503","CONTROL DE RESERVORIOS SILVESTRES (MURCIÉLAGOS HEMATÓFAGOS) DE RABIA PARESIANTE","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.5.03","A40503","VIGILANCIA Y CONTROL DE ZOONOSIS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40504","FOMENTO DE PROGRAMAS DE DESRATIZACIÓN","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.5.04","A40504","VIGILANCIA Y CONTROL DE ZOONOSIS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40505","RECOLECCIÓN- ANÁLISIS Y NOTIFICACIÓN DE EVENTOS DE SALUD ASOCIADOS CON ZOONOSIS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.5.05","A40505","VIGILANCIA Y CONTROL DE ZOONOSIS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A40506","ELABORACIÓN DE MAPAS DE RIESGO CON MONITOREO Y CONTROL DE ZOONOSIS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.0.5.06","A40506","VIGILANCIA Y CONTROL DE ZOONOSIS","ACCIONES DE OBLIGATORIO CUMPLIMIENTO DEL NIVEL MUNICIPAL","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41001","REGISTRO Y ANÁLISIS DE ÍNDICES ENTOMOLÓGICOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.0.01","A41001","ACCIONES DE CONTROL SELECTIVAS E INTEGRALES","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41002","RECONOCIMIENTO GEOGRÁFICO- CARACTERIZACIÓN Y CONTROL DE CRIADEROS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.0.02","A41002","ACCIONES DE CONTROL SELECTIVAS E INTEGRALES","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41003","REGISTRO DEL CONTROL DE LARVAS O ADULTOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.0.03","A41003","ACCIONES DE CONTROL SELECTIVAS E INTEGRALES","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41004","INVESTIGACIÓN DE FOCOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.0.04","A41004","ACCIONES DE CONTROL SELECTIVAS E INTEGRALES","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41020","ASISTENCIA TÉCNICA AL MUNICIPIO (IDENTIFICACIÓN DE ESPECIES- ESTUDIOS DE COMPORTAMIENTO E INVESTIGACIÓN DE FOCO- ORIENTACIÓN HACIA LA INTERVENCIÓN)","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.0.20","A41020","ACCIONES DE CONTROL SELECTIVAS E INTEGRALES","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41101","FOCALIZACIÓN DE LAS ÁREAS DE TRANSMISIÓN DE LAS ENFERMEDADES TRANSMITIDAS POR VECTORES","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.1.01","A41101","FOCALIZACIÓN Y ESTRATIFICACIÓN EPIDEMIOLÓGICA","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41102","IDENTIFICACIÓN Y CUANTIFICACIÓN DE FACTORES DE RIESGOS PARA ENFERMEDADES TRANSMITIDAS POR VECTORES","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.1.02","A41102","FOCALIZACIÓN Y ESTRATIFICACIÓN EPIDEMIOLÓGICA","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41103","SELECCIÓN DE LAS MEDIDAS MÁS COSTO-EFECTIVAS SEGÚN CARACTERIZACIÓN DE CADA ESTRATO","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.1.03","A41103","FOCALIZACIÓN Y ESTRATIFICACIÓN EPIDEMIOLÓGICA","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41104","RECOLECCIÓN- ANÁLISIS Y NOTIFICACIÓN DE EVENTOS DE SALUD ASOCIADOS CON ENFERMEDADES TRANSMITIDAS POR VECTORES","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.1.04","A41104","FOCALIZACIÓN Y ESTRATIFICACIÓN EPIDEMIOLÓGICA","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41105","ELABORACIÓN DE MAPAS DE RIESGO CON IDENTIFICACIÓN DE ÁREAS DE TRANSMISIÓN ACTIVAS- CRIADEROS DE VECTORES POTENCIALES Y POSITIVOS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.1.05","A41105","FOCALIZACIÓN Y ESTRATIFICACIÓN EPIDEMIOLÓGICA","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41201","CONTROL SELECTIVO DE VECTORES EN MALARIA","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.2.01","A41201","CONTROL INTEGRADO DE VECTORES","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A41202","USO RACIONAL DE INSECTICIDAS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A4.1.2.02","A41202","CONTROL INTEGRADO DE VECTORES","VIGILANCIA Y CONTROL DE INSECTOS VECTORES DE INTERÉS EN SALUD PÚBLICA","SALUD AMBIENTAL","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51001","ESTABLECIMIENTO DE LA ORGANIZACIÓN DEL PROCESO DE PLANEACIÓN- POR EL ENTE TERRITORIAL","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.0.01","A51001","FORMULACIÓN DEL DIAGNÓSTICO (INSTITUCIONAL, COMUNITARIO Y FINANCIERO)","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51002","ORGANIZACIÓN Y UNIFICACIÓN DE CRITERIOS DEL PROCESO DE PLANEACIÓN- EN EL ENTE TERRITORIAL","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.0.02","A51002","FORMULACIÓN DEL DIAGNÓSTICO (INSTITUCIONAL, COMUNITARIO Y FINANCIERO)","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51101","REGISTRO DEL NÚMERO DE ACTAS DE COORDINACIÓN INTERSECTORIAL","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.1.01","A51101","""ANÁLISIS Y PRIORIZACIÓN DE LA PROBLEMÁTICA EN SALUDPÚBLICA""","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51102","ACUERDOS SOCIALES SOBRE LOS PROBLEMAS PRIORITARIOS Y ALTERNATIVAS DE SOLUCIÓN","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.1.02","A51102","""ANÁLISIS Y PRIORIZACIÓN DE LA PROBLEMÁTICA EN SALUDPÚBLICA""","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51201","DEFINICIÓN DE CRITERIOS DE DISTRIBUCIÓN DE LOS RECURSOS FINANCIEROS DEL PLAN DE INTERVENCIONES COLECTIVAS MUNICIPAL O DISTRITAL","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.2.01","A51201","ALTERNATIVAS DE SOLUCIÓN CONCERTADAS","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51202","ELABORACIÓN DE PROYECTOS CONCERTADOS EN: PROMOCIÓN DE LA SALUD- PREVENCIÓN DE LA ENFERMEDAD- VIGILANCIA EN SALUD PÚBLICA- SALUD AMBIENTAL Y GESTIÓN EN SALUD PÚBLICA","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.2.02","A51202","ALTERNATIVAS DE SOLUCIÓN CONCERTADAS","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51203","CONCERTACIÓN DE LOS PLANES DE PROMOCIÓN Y PREVENCIÓN CON LAS ENTIDADES ADMINISTRADORAS DE PLANES DE BENEFICIOS (EPS- ARS- ADAPTADAS ENTRE OTRAS) EXISTENTES EN LA LOCALIDAD","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.2.03","A51203","ALTERNATIVAS DE SOLUCIÓN CONCERTADAS","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51204","DESARROLLO DE PROCESOS DE PARTICIPACIÓN SOCIAL (CIUDADANA Y COMUNITARIA) EN LA GESTIÓN DE SALUD PÚBLICA","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.2.04","A51204","ALTERNATIVAS DE SOLUCIÓN CONCERTADAS","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51220","DEFINICIÓN DE CRITERIOS DE DISTRIBUCIÓN DE LOS RECURSOS FINANCIEROS DEL PLAN DE INTERVENCIONES COLECTIVAS DEPARTAMENTAL","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.2.20","A51220","ALTERNATIVAS DE SOLUCIÓN CONCERTADAS","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
"CUPS","A51221","ASISTENCIA TÉCNICA A LOS MUNICIPIOS O DISTRITOS- EN LA FORMULACIÓN DEL PLAN DE INTERVENCIONES COLECTIVAS","ANEXO TECNICO 6 CODIGOS PARA EL REPORTE DE INFORMACION DE GESTION EN SALUD PUBLICA","SI","","False","False","Z","False","False","SUBCATEGORIA","A5.1.2.21","A51221","ALTERNATIVAS DE SOLUCIÓN CONCERTADAS","FORMULACIÓN DEL PLAN DE INTERVENCIÓN COLECTIVA","GESTIÓN EN SALUD PÚBLICA","SI","","","2026-03-17 07:19:42 PM",""
