"Tabla","Codigo","Nombre","Descripcion","Habilitado","Aplicacion","IsStandardGEL","IsStandardMSPS","Extra_I:AplicaASexo","Extra_II:EdadMinima","Extra_III:EdadMaxima","Extra_IV:GrupoMortalidad","Extra_V","Extra_VI:Capitulo","Extra_VII:Grupo","Extra_VIII:SubGrupo","Extra_IX:Categoria","Extra_X:Sexo","ValorRegistro","UsuarioResponsable","Fecha_Actualizacion","IsPublicPrivate"
"CIE10","W778","OBSTRUCCION DE LA RESPIRACION DEBIDA A HUNDIMIENTO, CAIDA DE TIERRA U OTRAS SUSTANCIAS, OTRO LUGAR ESPECIFICADO","OBSTRUCCION DE LA RESPIRACION DEBIDA A HUNDIMIENTO, CAIDA DE TIERRA U OTRAS SUSTANCIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W77","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W779","OBSTRUCCION DE LA RESPIRACION DEBIDA A HUNDIMIENTO, CAIDA DE TIERRA U OTRAS SUSTANCIAS, LUGAR NO ESPECIFICADO","OBSTRUCCION DE LA RESPIRACION DEBIDA A HUNDIMIENTO, CAIDA DE TIERRA U OTRAS SUSTANCIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W77","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W780","INHALACION DE CONTENIDOS GASTRICOS, VIVIENDA","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W781","INHALACION DE CONTENIDOS GASTRICOS, INSTITUCION RESIDENCIAL","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W782","INHALACION DE CONTENIDOS GASTRICOS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W783","INHALACION DE CONTENIDOS GASTRICOS, AREAS DE DEPORTE Y ATLETISMO","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W784","INHALACION DE CONTENIDOS GASTRICOS, CALLES Y CARRETERAS","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W785","INHALACION DE CONTENIDOS GASTRICOS, COMERCIO Y AREA DE SERVICIOS","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W786","INHALACION DE CONTENIDOS GASTRICOS, AREA INDUSTRIAL Y DE LA CONSTRUCCION","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W787","INHALACION DE CONTENIDOS GASTRICOS, GRANJA","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W788","INHALACION DE CONTENIDOS GASTRICOS, OTRO LUGAR ESPECIFICADO","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W789","INHALACION DE CONTENIDOS GASTRICOS, LUGAR NO ESPECIFICADO","INHALACION DE CONTENIDOS GASTRICOS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W78","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W790","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, VIVIENDA","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W791","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, INSTITUCION RESIDENCIAL","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W792","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W793","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, AREAS DE DEPORTE Y ATLETISMO","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W794","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, CALLES Y CARRETERAS","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W795","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, COMERCIO Y AREA DE SERVICIOS","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W796","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, AREA INDUSTRIAL Y DE LA CONSTRUCCION","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W797","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, GRANJA","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W798","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, OTRO LUGAR ESPECIFICADO","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W799","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS, LUGAR NO ESPECIFICADO","INHALACION E INGESTION DE ALIMENTO QUE CAUSA OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","120","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W79","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W800","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, VIVIENDA","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W801","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, INSTITUCION RESIDENCIAL","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W802","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, ESCUELAS, OTRAS INSTITUCION Y AREAS ADMINISTRATIVAS PUBLICAS","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W803","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, AREAS DE DEPORTE Y ATLETISMO","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W804","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, CALLES Y CARRETERAS","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W805","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, COMERCIO Y AREA DE SERVICIOS","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W806","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, AREA INDUSTRIAL Y DE LA CONSTRUCCION","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W807","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, GRANJA","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W808","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, OTRO LUGAR ESPECIFICADO","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W809","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS, LUGAR NO ESPECIFICADO","INHALACION E INGESTION DE OTROS OBJETOS QUE CAUSAN OBSTRUCCION DE LAS VIAS RESPIRATORIAS","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W80","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W810","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, VIVIENDA","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W811","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, INSTITUCION RESIDENCIAL","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W812","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W813","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, AREAS DE DEPORTE Y ATLETISMO","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W814","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, CALLES Y CARRETERAS","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W815","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, COMERCIO Y AREA DE SERVICIOS","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W816","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, AREA INDUSTRIAL Y DE LA CONSTRUCCION","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W817","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, GRANJA","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W818","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, OTRO LUGAR ESPECIFICADO","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W819","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO, LUGAR NO ESPECIFICADO","CONFINADO O ATRAPADO EN UN AMBIENTE CON BAJO CONTENIDO DE OXIGENO","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W81","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W830","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, VIVIENDA","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W831","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, INSTITUCION RESIDENCIAL","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W832","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W833","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, AREAS DE DEPORTE Y ATLETISMO","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W834","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, CALLES Y CARRETERAS","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W835","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, COMERCIO Y AREA DE SERVICIOS","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W836","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, AREA INDUSTRIAL Y DE LA CONSTRUCCION","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W837","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, GRANJA","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W838","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, OTRO LUGAR ESPECIFICADO","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W839","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION, LUGAR NO ESPECIFICADO","OTRAS OBSTRUCCIONES ESPECIFICADAS DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W83","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W840","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, VIVIENDA","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W841","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, INSTITUCION RESIDENCIAL","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W842","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W843","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, AREAS DE DEPORTE Y ATLETISMO","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W844","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, CALLES Y CARRETERAS","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W845","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, COMERCIO Y AREA DE SERVICIOS","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W846","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, AREA INDUSTRIAL Y DE LA CONSTRUCCION","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W847","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, GRANJA","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W848","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, OTRO LUGAR ESPECIFICADO","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W849","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION, LUGAR NO ESPECIFICADO","OBSTRUCCION NO ESPECIFICADA DE LA RESPIRACION","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W84","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W850","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA, VIVIENDA","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W85","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W851","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA, INSTITUCION RESIDENCIAL","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W85","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W852","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS PUBLICAS","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W85","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W853","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA, AREAS DE DEPORTE Y ATLETISMO","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W85","","20","","A","","","2025-11-23 04:08:45 PM",""
"CIE10","W854","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA, CALLES Y CARRETERAS","EXPOSICION A LINEAS DE TRANSMISION ELECTRICA","SI","","False","False","3","0","999","20","CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)","W85","","20","","A","","","2025-11-23 04:08:45 PM",""
